Entity,Code,Year,Life expectancy,World region according to OWID,Life expectancy (Annotations)
Afghanistan,AFG,1950,31.55,Asia,
Afghanistan,AFG,1955,32.8,Asia,
Afghanistan,AFG,1960,34.61171,Asia,
Afghanistan,AFG,1965,36.82049,Asia,
Afghanistan,AFG,1970,38.4,Asia,
Afghanistan,AFG,1975,39.4,Asia,
Afghanistan,AFG,1980,40.5,Asia,
Afghanistan,AFG,1985,41.5,Asia,
Afghanistan,AFG,1990,45.9672,Asia,
Afghanistan,AFG,1995,52.5442,Asia,
Afghanistan,AFG,2000,55.2978,Asia,
Afghanistan,AFG,2005,58.3608,Asia,
Afghanistan,AFG,2010,60.8508,Asia,
Afghanistan,AFG,2015,62.6587,Asia,
Afghanistan,AFG,2020,62.5751,Asia,
Albania,ALB,1870,26.633135,Europe,
Albania,ALB,1880,27.295284,Europe,
Albania,ALB,1890,28.325294,Europe,
Albania,ALB,1900,29.723166,Europe,
Albania,ALB,1913,32.01525,Europe,
Albania,ALB,1925,33.494015,Europe,
Albania,ALB,1929,35.712162,Europe,
Albania,ALB,1933,37.04305,Europe,
Albania,ALB,1938,38.3,Europe,
Albania,ALB,1950,55.25,Europe,
Albania,ALB,1955,57.89,Europe,
Albania,ALB,1960,60.60488,Europe,
Albania,ALB,1965,62.38049,Europe,
Albania,ALB,1970,65.36098,Europe,
Albania,ALB,1975,67.8439,Europe,
Albania,ALB,1980,69.656,Europe,
Albania,ALB,1985,71.338,Europe,
Albania,ALB,1990,73.1439,Europe,
Albania,ALB,1995,74.3616,Europe,
Albania,ALB,2000,75.4043,Europe,
Albania,ALB,2005,76.6208,Europe,
Albania,ALB,2010,77.9359,Europe,
Albania,ALB,2015,78.6441,Europe,
Albania,ALB,2020,76.9893,Europe,
Algeria,DZA,1870,25,Africa,
Algeria,DZA,1880,25,Africa,
Algeria,DZA,1890,25,Africa,
Algeria,DZA,1900,26.581661,Africa,
Algeria,DZA,1913,28.8224,Africa,
Algeria,DZA,1925,28.8224,Africa,
Algeria,DZA,1929,30.698612,Africa,
Algeria,DZA,1933,31.2,Africa,
Algeria,DZA,1938,33.72,Africa,
Algeria,DZA,1950,43.15,Africa,
Algeria,DZA,1955,45.75,Africa,
Algeria,DZA,1960,47.28439,Africa,
Algeria,DZA,1965,50.18439,Africa,
Algeria,DZA,1970,53.25512,Africa,
Algeria,DZA,1975,56.27561,Africa,
Algeria,DZA,1980,59.626,Africa,
Algeria,DZA,1985,63.694,Africa,
Algeria,DZA,1990,67.416,Africa,
Algeria,DZA,1995,67.4544,Africa,
Algeria,DZA,2000,70.4779,Africa,
Algeria,DZA,2005,72.0612,Africa,
Algeria,DZA,2010,73.8081,Africa,
Algeria,DZA,2015,75.622,Africa,
Algeria,DZA,2020,74.4528,Africa,
Angola,AGO,1870,25,Africa,
Angola,AGO,1880,25,Africa,
Angola,AGO,1890,25,Africa,
Angola,AGO,1900,25,Africa,
Angola,AGO,1913,25,Africa,
Angola,AGO,1925,25,Africa,
Angola,AGO,1929,25,Africa,
Angola,AGO,1933,25,Africa,
Angola,AGO,1938,27,Africa,
Angola,AGO,1950,30.05,Africa,
Angola,AGO,1955,32.05,Africa,
Angola,AGO,1960,33.1839,Africa,
Angola,AGO,1965,35.16341,Africa,
Angola,AGO,1970,37.19268,Africa,
Angola,AGO,1975,39.2122,Africa,
Angola,AGO,1980,40.547,Africa,
Angola,AGO,1985,41.199,Africa,
Angola,AGO,1990,41.8933,Africa,
Angola,AGO,1995,45.8491,Africa,
Angola,AGO,2000,46.0236,Africa,
Angola,AGO,2005,51.5699,Africa,
Angola,AGO,2010,56.7258,Africa,
Angola,AGO,2015,60.6546,Africa,
Angola,AGO,2020,62.2612,Africa,
Argentina,ARG,1870,31.832973,South America,
Argentina,ARG,1880,32.9,South America,
Argentina,ARG,1890,36.45,South America,
Argentina,ARG,1900,39,South America,
Argentina,ARG,1913,45.73314,South America,
Argentina,ARG,1925,49.61047,South America,
Argentina,ARG,1929,51.102722,South America,
Argentina,ARG,1933,52.641148,South America,
Argentina,ARG,1938,54.63143,South America,
Argentina,ARG,1950,62.5,South America,
Argentina,ARG,1955,64.4,South America,
Argentina,ARG,1960,65.15952,South America,
Argentina,ARG,1965,65.77268,South America,
Argentina,ARG,1970,66.80927,South America,
Argentina,ARG,1975,68.17756,South America,
Argentina,ARG,1980,69.528,South America,
Argentina,ARG,1985,70.647,South America,
Argentina,ARG,1990,71.7837,South America,
Argentina,ARG,1995,73.1333,South America,
Argentina,ARG,2000,73.926,South America,
Argentina,ARG,2005,75.1388,South America,
Argentina,ARG,2010,75.7208,South America,
Argentina,ARG,2015,76.7602,South America,
Argentina,ARG,2020,75.8921,South America,
Armenia,ARM,1980,70.933,Asia,
Armenia,ARM,1985,69.706,Asia,
Armenia,ARM,1990,68.8209,Asia,
Armenia,ARM,1995,69.3108,Asia,
Armenia,ARM,2000,70.6236,Asia,
Armenia,ARM,2005,71.7922,Asia,
Armenia,ARM,2010,73.1597,Asia,
Armenia,ARM,2015,74.4361,Asia,
Armenia,ARM,2020,72.173,Asia,
Australia,AUS,1870,48.055,Oceania,
Australia,AUS,1880,49.02,Oceania,
Australia,AUS,1890,51,Oceania,
Australia,AUS,1900,54.975,Oceania,
Australia,AUS,1913,58.985,Oceania,
Australia,AUS,1925,63.17,Oceania,
Australia,AUS,1929,63.08,Oceania,
Australia,AUS,1933,65.43,Oceania,
Australia,AUS,1938,65.76,Oceania,
Australia,AUS,1950,69,Oceania,
Australia,AUS,1955,70.15,Oceania,
Australia,AUS,1960,70.87,Oceania,
Australia,AUS,1965,70.8,Oceania,
Australia,AUS,1970,70.65,Oceania,
Australia,AUS,1975,72.78,Oceania,
Australia,AUS,1980,74.57,Oceania,
Australia,AUS,1985,75.43,Oceania,
Australia,AUS,1990,77.0443,Oceania,
Australia,AUS,1995,78.2619,Oceania,
Australia,AUS,2000,79.6309,Oceania,
Australia,AUS,2005,81.1126,Oceania,
Australia,AUS,2010,82.055,Oceania,
Australia,AUS,2015,82.6552,Oceania,
Australia,AUS,2020,84.3239,Oceania,
Austria,AUT,1870,34.4,Europe,
Austria,AUT,1880,35,Europe,
Austria,AUT,1890,37.3,Europe,
Austria,AUT,1900,42,Europe,
Austria,AUT,1913,45.1,Europe,
Austria,AUT,1925,50.8,Europe,
Austria,AUT,1929,56.5,Europe,
Austria,AUT,1933,56.5,Europe,
Austria,AUT,1938,58.996,Europe,
Austria,AUT,1950,64.81,Europe,
Austria,AUT,1955,67.55,Europe,
Austria,AUT,1960,68.74,Europe,
Austria,AUT,1965,69.93,Europe,
Austria,AUT,1970,70.09,Europe,
Austria,AUT,1975,71.33,Europe,
Austria,AUT,1980,72.67,Europe,
Austria,AUT,1985,73.99,Europe,
Austria,AUT,1990,75.7396,Europe,
Austria,AUT,1995,76.7766,Europe,
Austria,AUT,2000,78.2358,Europe,
Austria,AUT,2005,79.521,Europe,
Austria,AUT,2010,80.4643,Europe,
Austria,AUT,2015,81.1594,Europe,
Austria,AUT,2020,81.5036,Europe,
Azerbaijan,AZE,1980,64.917,Asia,
Azerbaijan,AZE,1985,65.554,Asia,
Azerbaijan,AZE,1990,62.3522,Asia,
Azerbaijan,AZE,1995,62.3052,Asia,
Azerbaijan,AZE,2000,64.8905,Asia,
Azerbaijan,AZE,2005,67.5619,Asia,
Azerbaijan,AZE,2010,69.5291,Asia,
Azerbaijan,AZE,2015,71.4512,Asia,
Azerbaijan,AZE,2020,66.8679,Asia,
Bahamas,BHS,1950,59.85,North America,
Bahamas,BHS,1955,62.41,North America,
Bahamas,BHS,1960,63.34927,North America,
Bahamas,BHS,1965,65.03756,North America,
Bahamas,BHS,1970,66.15317,North America,
Bahamas,BHS,1975,66.94098,North America,
Bahamas,BHS,1980,67.712,North America,
Bahamas,BHS,1985,69.209,North America,
Bahamas,BHS,1990,70.1331,North America,
Bahamas,BHS,1995,70.7628,North America,
Bahamas,BHS,2000,72.0411,North America,
Bahamas,BHS,2005,72.7654,North America,
Bahamas,BHS,2010,72.7314,North America,
Bahamas,BHS,2015,73.104,North America,
Bahamas,BHS,2020,72.6766,North America,
Bahrain,BHR,1870,25,Asia,
Bahrain,BHR,1880,25,Asia,
Bahrain,BHR,1890,25,Asia,
Bahrain,BHR,1900,25,Asia,
Bahrain,BHR,1913,26,Asia,
Bahrain,BHR,1925,26,Asia,
Bahrain,BHR,1929,26,Asia,
Bahrain,BHR,1933,26,Asia,
Bahrain,BHR,1938,26,Asia,
Bahrain,BHR,1950,51.05,Asia,
Bahrain,BHR,1955,54,Asia,
Bahrain,BHR,1960,55.78878,Asia,
Bahrain,BHR,1965,58.80439,Asia,
Bahrain,BHR,1970,62.1039,Asia,
Bahrain,BHR,1975,64.88342,Asia,
Bahrain,BHR,1980,67.354,Asia,
Bahrain,BHR,1985,69.995,Asia,
Bahrain,BHR,1990,72.6677,Asia,
Bahrain,BHR,1995,73.7988,Asia,
Bahrain,BHR,2000,75.4964,Asia,
Bahrain,BHR,2005,76.9306,Asia,
Bahrain,BHR,2010,78.748,Asia,
Bahrain,BHR,2015,79.4046,Asia,
Bahrain,BHR,2020,79.1735,Asia,
Bangladesh,BGD,1950,36.6,Asia,
Bangladesh,BGD,1955,38.6,Asia,
Bangladesh,BGD,1960,39.82976,Asia,
Bangladesh,BGD,1965,42.24244,Asia,
Bangladesh,BGD,1970,44.24878,Asia,
Bangladesh,BGD,1975,46.00244,Asia,
Bangladesh,BGD,1980,47.669,Asia,
Bangladesh,BGD,1985,50.917,Asia,
Bangladesh,BGD,1990,55.9886,Asia,
Bangladesh,BGD,1995,59.4673,Asia,
Bangladesh,BGD,2000,65.7791,Asia,
Bangladesh,BGD,2005,67.2992,Asia,
Bangladesh,BGD,2010,68.6384,Asia,
Bangladesh,BGD,2015,70.4913,Asia,
Bangladesh,BGD,2020,71.9678,Asia,
Barbados,BRB,1950,57.22,North America,
Barbados,BRB,1955,62.57,North America,
Barbados,BRB,1960,64.52146,North America,
Barbados,BRB,1965,66.89073,North America,
Barbados,BRB,1970,68.66878,North America,
Barbados,BRB,1975,70.49707,North America,
Barbados,BRB,1980,72.088,North America,
Barbados,BRB,1985,73.564,North America,
Barbados,BRB,1990,72.7516,North America,
Barbados,BRB,1995,73.2983,North America,
Barbados,BRB,2000,74.0891,North America,
Barbados,BRB,2005,74.8901,North America,
Barbados,BRB,2010,75.7115,North America,
Barbados,BRB,2015,76.6502,North America,
Barbados,BRB,2020,77.3929,North America,
Belarus,BLR,1980,71.1,Europe,
Belarus,BLR,1985,70.97,Europe,
Belarus,BLR,1990,69.9347,Europe,
Belarus,BLR,1995,68.7966,Europe,
Belarus,BLR,2000,69.1801,Europe,
Belarus,BLR,2005,69.4163,Europe,
Belarus,BLR,2010,71.1219,Europe,
Belarus,BLR,2015,73.9874,Europe,
Belarus,BLR,2020,72.5132,Europe,
Belgium,BEL,1870,40.9,Europe,
Belgium,BEL,1880,42.5,Europe,
Belgium,BEL,1890,44.09,Europe,
Belgium,BEL,1900,46.7,Europe,
Belgium,BEL,1913,52.5,Europe,
Belgium,BEL,1925,57.09,Europe,
Belgium,BEL,1929,57.905,Europe,
Belgium,BEL,1933,58.7,Europe,
Belgium,BEL,1938,60.12,Europe,
Belgium,BEL,1950,66.3,Europe,
Belgium,BEL,1955,68.54,Europe,
Belgium,BEL,1960,69.62,Europe,
Belgium,BEL,1965,70.55,Europe,
Belgium,BEL,1970,70.94,Europe,
Belgium,BEL,1975,71.96,Europe,
Belgium,BEL,1980,73.24,Europe,
Belgium,BEL,1985,74.47,Europe,
Belgium,BEL,1990,76.0554,Europe,
Belgium,BEL,1995,76.8385,Europe,
Belgium,BEL,2000,77.7665,Europe,
Belgium,BEL,2005,79.0526,Europe,
Belgium,BEL,2010,80.033,Europe,
Belgium,BEL,2015,80.8898,Europe,
Belgium,BEL,2020,80.7884,Europe,
Belize,BLZ,1950,57.67,North America,
Belize,BLZ,1955,60.18,North America,
Belize,BLZ,1960,61.68537,North America,
Belize,BLZ,1965,62.68537,North America,
Belize,BLZ,1970,64.18536,North America,
Belize,BLZ,1975,66.6239,North America,
Belize,BLZ,1980,70.692,North America,
Belize,BLZ,1985,71.836,North America,
Belize,BLZ,1990,70.7437,North America,
Belize,BLZ,1995,69.8874,North America,
Belize,BLZ,2000,68.5645,North America,
Belize,BLZ,2005,69.3757,North America,
Belize,BLZ,2010,72.2716,North America,
Belize,BLZ,2015,73.1866,North America,
Belize,BLZ,2020,72.854,North America,
Benin,BEN,1870,25,Africa,
Benin,BEN,1880,25,Africa,
Benin,BEN,1890,25,Africa,
Benin,BEN,1900,25,Africa,
Benin,BEN,1913,28,Africa,
Benin,BEN,1925,28,Africa,
Benin,BEN,1929,29.673637,Africa,
Benin,BEN,1933,29.673637,Africa,
Benin,BEN,1938,31,Africa,
Benin,BEN,1950,34.05,Africa,
Benin,BEN,1955,36.05,Africa,
Benin,BEN,1960,38.87122,Africa,
Benin,BEN,1965,41.91707,Africa,
Benin,BEN,1970,43.98049,Africa,
Benin,BEN,1975,46.00976,Africa,
Benin,BEN,1980,50.544,Africa,
Benin,BEN,1985,51.942,Africa,
Benin,BEN,1990,53.2918,Africa,
Benin,BEN,1995,55.2947,Africa,
Benin,BEN,2000,56.5779,Africa,
Benin,BEN,2005,57.1252,Africa,
Benin,BEN,2010,58.3627,Africa,
Benin,BEN,2015,59.3771,Africa,
Benin,BEN,2020,60.088,Africa,
Bolivia,BOL,1870,25,South America,
Bolivia,BOL,1880,25,South America,
Bolivia,BOL,1890,25,South America,
Bolivia,BOL,1900,25.079926,South America,
Bolivia,BOL,1913,28.93513,South America,
Bolivia,BOL,1925,32.63768,South America,
Bolivia,BOL,1929,33.884235,South America,
Bolivia,BOL,1933,35.369984,South America,
Bolivia,BOL,1938,37.403683,South America,
Bolivia,BOL,1950,40.4,South America,
Bolivia,BOL,1955,41.9,South America,
Bolivia,BOL,1960,42.82927,South America,
Bolivia,BOL,1965,44.40732,South America,
Bolivia,BOL,1970,46.06634,South America,
Bolivia,BOL,1975,48.72781,South America,
Bolivia,BOL,1980,51.964,South America,
Bolivia,BOL,1985,55.692,South America,
Bolivia,BOL,1990,56.4221,South America,
Bolivia,BOL,1995,59.5337,South America,
Bolivia,BOL,2000,62.3461,South America,
Bolivia,BOL,2005,64.3856,South America,
Bolivia,BOL,2010,66.1624,South America,
Bolivia,BOL,2015,67.3182,South America,
Bolivia,BOL,2020,64.4667,South America,
Botswana,BWA,1870,25,Africa,
Botswana,BWA,1880,25,Africa,
Botswana,BWA,1890,30.1,Africa,
Botswana,BWA,1900,31.3,Africa,
Botswana,BWA,1913,32.884396,Africa,
Botswana,BWA,1925,32.884396,Africa,
Botswana,BWA,1929,31.6,Africa,
Botswana,BWA,1933,31.6,Africa,
Botswana,BWA,1938,33,Africa,
Botswana,BWA,1950,42.5,Africa,
Botswana,BWA,1955,45.5,Africa,
Botswana,BWA,1960,46.69024,Africa,
Botswana,BWA,1965,48.97756,Africa,
Botswana,BWA,1970,51.90683,Africa,
Botswana,BWA,1975,55.09658,Africa,
Botswana,BWA,1980,60.463,Africa,
Botswana,BWA,1985,62.77,Africa,
Botswana,BWA,1990,60.5327,Africa,
Botswana,BWA,1995,55.0594,Africa,
Botswana,BWA,2000,51.0109,Africa,
Botswana,BWA,2005,52.6104,Africa,
Botswana,BWA,2010,60.0133,Africa,
Botswana,BWA,2015,63.8183,Africa,
Botswana,BWA,2020,65.6471,Africa,
Brazil,BRA,1870,27.053026,South America,
Brazil,BRA,1880,27.301102,South America,
Brazil,BRA,1890,27.550608,South America,
Brazil,BRA,1900,29.087942,South America,
Brazil,BRA,1913,30.672033,South America,
Brazil,BRA,1925,32.618362,South America,
Brazil,BRA,1929,33.44306,South America,
Brazil,BRA,1933,34.435112,South America,
Brazil,BRA,1938,35.78001,South America,
Brazil,BRA,1950,51,South America,
Brazil,BRA,1955,53.4,South America,
Brazil,BRA,1960,54.83366,South America,
Brazil,BRA,1965,56.95219,South America,
Brazil,BRA,1970,58.88683,South America,
Brazil,BRA,1975,60.8439,South America,
Brazil,BRA,1980,62.457,South America,
Brazil,BRA,1985,64.361,South America,
Brazil,BRA,1990,65.9848,South America,
Brazil,BRA,1995,67.9191,South America,
Brazil,BRA,2000,69.7367,South America,
Brazil,BRA,2005,71.7533,South America,
Brazil,BRA,2010,73.1821,South America,
Brazil,BRA,2015,74.3325,South America,
Brazil,BRA,2020,74.0089,South America,
Brunei,BRN,1950,60.35,Asia,
Brunei,BRN,1955,61.5,Asia,
Brunei,BRN,1960,62.38781,Asia,
Brunei,BRN,1965,64.18049,Asia,
Brunei,BRN,1970,67.00829,Asia,
Brunei,BRN,1975,69.17122,Asia,
Brunei,BRN,1980,70.628,Asia,
Brunei,BRN,1985,72.465,Asia,
Brunei,BRN,1990,71.6563,Asia,
Brunei,BRN,1995,72.8161,Asia,
Brunei,BRN,2000,74.0801,Asia,
Brunei,BRN,2005,74.7309,Asia,
Brunei,BRN,2010,74.8492,Asia,
Brunei,BRN,2015,74.7498,Asia,
Brunei,BRN,2020,74.7949,Asia,
Bulgaria,BGR,1870,34.64857,Europe,
Bulgaria,BGR,1880,35.51,Europe,
Bulgaria,BGR,1890,36.85,Europe,
Bulgaria,BGR,1900,40.2,Europe,
Bulgaria,BGR,1913,43.3,Europe,
Bulgaria,BGR,1925,45.3,Europe,
Bulgaria,BGR,1929,48.3,Europe,
Bulgaria,BGR,1933,50.1,Europe,
Bulgaria,BGR,1938,51.8,Europe,
Bulgaria,BGR,1950,61.47,Europe,
Bulgaria,BGR,1955,64.82,Europe,
Bulgaria,BGR,1960,69.17,Europe,
Bulgaria,BGR,1965,71.3,Europe,
Bulgaria,BGR,1970,71.25,Europe,
Bulgaria,BGR,1975,71,Europe,
Bulgaria,BGR,1980,71.08,Europe,
Bulgaria,BGR,1985,71.05,Europe,
Bulgaria,BGR,1990,71.3571,Europe,
Bulgaria,BGR,1995,71.0024,Europe,
Bulgaria,BGR,2000,71.6091,Europe,
Bulgaria,BGR,2005,72.5924,Europe,
Bulgaria,BGR,2010,73.8348,Europe,
Bulgaria,BGR,2015,74.6325,Europe,
Bulgaria,BGR,2020,73.6453,Europe,
Burkina Faso,BFA,1870,25,Africa,
Burkina Faso,BFA,1880,25,Africa,
Burkina Faso,BFA,1890,25,Africa,
Burkina Faso,BFA,1900,25,Africa,
Burkina Faso,BFA,1913,28.450254,Africa,
Burkina Faso,BFA,1925,28.450254,Africa,
Burkina Faso,BFA,1929,28.343084,Africa,
Burkina Faso,BFA,1933,28.343084,Africa,
Burkina Faso,BFA,1938,31,Africa,
Burkina Faso,BFA,1950,33.2,Africa,
Burkina Faso,BFA,1955,35.2,Africa,
Burkina Faso,BFA,1960,36.24781,Africa,
Burkina Faso,BFA,1965,37.52537,Africa,
Burkina Faso,BFA,1970,39.81659,Africa,
Burkina Faso,BFA,1975,42.15659,Africa,
Burkina Faso,BFA,1980,44.946,Africa,
Burkina Faso,BFA,1985,46.266,Africa,
Burkina Faso,BFA,1990,49.4401,Africa,
Burkina Faso,BFA,1995,49.4459,Africa,
Burkina Faso,BFA,2000,50.8468,Africa,
Burkina Faso,BFA,2005,53.0916,Africa,
Burkina Faso,BFA,2010,56.4768,Africa,
Burkina Faso,BFA,2015,58.8454,Africa,
Burkina Faso,BFA,2020,59.7306,Africa,
Burundi,BDI,1870,25,Africa,
Burundi,BDI,1880,25,Africa,
Burundi,BDI,1890,25,Africa,
Burundi,BDI,1900,25,Africa,
Burundi,BDI,1913,28.839233,Africa,
Burundi,BDI,1925,28.839233,Africa,
Burundi,BDI,1929,31,Africa,
Burundi,BDI,1933,31,Africa,
Burundi,BDI,1938,31,Africa,
Burundi,BDI,1950,39.05,Africa,
Burundi,BDI,1955,40.5,Africa,
Burundi,BDI,1960,41.36098,Africa,
Burundi,BDI,1965,42.86098,Africa,
Burundi,BDI,1970,43.76097,Africa,
Burundi,BDI,1975,45.16098,Africa,
Burundi,BDI,1980,46.757,Africa,
Burundi,BDI,1985,48.152,Africa,
Burundi,BDI,1990,44.8599,Africa,
Burundi,BDI,1995,44.0593,Africa,
Burundi,BDI,2000,47.5142,Africa,
Burundi,BDI,2005,53.0231,Africa,
Burundi,BDI,2010,57.0809,Africa,
Burundi,BDI,2015,60.2172,Africa,
Burundi,BDI,2020,61.5663,Africa,
Cambodia,KHM,1870,25,Asia,
Cambodia,KHM,1880,25,Asia,
Cambodia,KHM,1890,25,Asia,
Cambodia,KHM,1900,25,Asia,
Cambodia,KHM,1913,25,Asia,
Cambodia,KHM,1925,25,Asia,
Cambodia,KHM,1929,32,Asia,
Cambodia,KHM,1933,32,Asia,
Cambodia,KHM,1938,35,Asia,
Cambodia,KHM,1950,39.45,Asia,
Cambodia,KHM,1955,43.75,Asia,
Cambodia,KHM,1960,42.59512,Asia,
Cambodia,KHM,1965,44.61464,Asia,
Cambodia,KHM,1970,42.3561,Asia,
Cambodia,KHM,1975,34.85854,Asia,
Cambodia,KHM,1980,40.02,Asia,
Cambodia,KHM,1985,53.565,Asia,
Cambodia,KHM,1990,55.4341,Asia,
Cambodia,KHM,1995,56.3076,Asia,
Cambodia,KHM,2000,58.6253,Asia,
Cambodia,KHM,2005,64.2933,Asia,
Cambodia,KHM,2010,67.7123,Asia,
Cambodia,KHM,2015,69.8725,Asia,
Cambodia,KHM,2020,70.416,Asia,
Cameroon,CMR,1870,25,Africa,
Cameroon,CMR,1880,25.423676,Africa,
Cameroon,CMR,1890,25,Africa,
Cameroon,CMR,1900,25.62454,Africa,
Cameroon,CMR,1913,27.930145,Africa,
Cameroon,CMR,1925,27.930145,Africa,
Cameroon,CMR,1929,28.8,Africa,
Cameroon,CMR,1933,28.8,Africa,
Cameroon,CMR,1938,33.5,Africa,
Cameroon,CMR,1950,36,Africa,
Cameroon,CMR,1955,38,Africa,
Cameroon,CMR,1960,39.46341,Africa,
Cameroon,CMR,1965,41.96341,Africa,
Cameroon,CMR,1970,44.64341,Africa,
Cameroon,CMR,1975,47.38342,Africa,
Cameroon,CMR,1980,51.078,Africa,
Cameroon,CMR,1985,54.203,Africa,
Cameroon,CMR,1990,54.8679,Africa,
Cameroon,CMR,1995,53.2218,Africa,
Cameroon,CMR,2000,52.9317,Africa,
Cameroon,CMR,2005,54.3619,Africa,
Cameroon,CMR,2010,56.582,Africa,
Cameroon,CMR,2015,59.658,Africa,
Cameroon,CMR,2020,60.8328,Africa,
Canada,CAN,1870,42.5568,North America,
Canada,CAN,1880,44.72976,North America,
Canada,CAN,1890,45.17416,North America,
Canada,CAN,1900,48.621296,North America,
Canada,CAN,1913,53.110485,North America,
Canada,CAN,1925,59.26,North America,
Canada,CAN,1929,57.94,North America,
Canada,CAN,1933,62.28,North America,
Canada,CAN,1938,63.24,North America,
Canada,CAN,1950,68.21,North America,
Canada,CAN,1955,70,North America,
Canada,CAN,1960,70.98,North America,
Canada,CAN,1965,71.75,North America,
Canada,CAN,1970,72.61,North America,
Canada,CAN,1975,73.45,North America,
Canada,CAN,1980,75.07,North America,
Canada,CAN,1985,76.35,North America,
Canada,CAN,1990,77.4308,North America,
Canada,CAN,1995,78.0194,North America,
Canada,CAN,2000,79.2335,North America,
Canada,CAN,2005,80.1364,North America,
Canada,CAN,2010,81.3469,North America,
Canada,CAN,2015,81.9246,North America,
Canada,CAN,2020,82.0471,North America,
Central African Republic,CAF,1870,25,Africa,
Central African Republic,CAF,1880,25,Africa,
Central African Republic,CAF,1890,25,Africa,
Central African Republic,CAF,1900,25,Africa,
Central African Republic,CAF,1913,25,Africa,
Central African Republic,CAF,1925,25,Africa,
Central African Republic,CAF,1929,25,Africa,
Central African Republic,CAF,1933,25,Africa,
Central African Republic,CAF,1938,33,Africa,
Central African Republic,CAF,1950,35.5,Africa,
Central African Republic,CAF,1955,37.5,Africa,
Central African Republic,CAF,1960,38.66829,Africa,
Central African Republic,CAF,1965,40.68781,Africa,
Central African Republic,CAF,1970,42.35707,Africa,
Central African Republic,CAF,1975,43.83805,Africa,
Central African Republic,CAF,1980,48.421,Africa,
Central African Republic,CAF,1985,49.596,Africa,
Central African Republic,CAF,1990,49.6347,Africa,
Central African Republic,CAF,1995,47.35,Africa,
Central African Republic,CAF,2000,45.406,Africa,
Central African Republic,CAF,2005,46.4331,Africa,
Central African Republic,CAF,2010,49.2549,Africa,
Central African Republic,CAF,2015,52.793,Africa,
Central African Republic,CAF,2020,54.6042,Africa,
Chad,TCD,1870,25,Africa,
Chad,TCD,1880,25,Africa,
Chad,TCD,1890,25,Africa,
Chad,TCD,1900,25,Africa,
Chad,TCD,1913,25,Africa,
Chad,TCD,1925,25,Africa,
Chad,TCD,1929,27.544674,Africa,
Chad,TCD,1933,27.544674,Africa,
Chad,TCD,1938,30,Africa,
Chad,TCD,1950,32.5,Africa,
Chad,TCD,1955,34,Africa,
Chad,TCD,1960,34.86341,Africa,
Chad,TCD,1965,36.39268,Africa,
Chad,TCD,1970,38.2122,Africa,
Chad,TCD,1975,40.18147,Africa,
Chad,TCD,1980,48.262,Africa,
Chad,TCD,1985,50.309,Africa,
Chad,TCD,1990,44.6856,Africa,
Chad,TCD,1995,46.7106,Africa,
Chad,TCD,2000,47.443,Africa,
Chad,TCD,2005,48.3122,Africa,
Chad,TCD,2010,49.5843,Africa,
Chad,TCD,2015,51.5888,Africa,
Chad,TCD,2020,52.7774,Africa,
Chile,CHL,1870,25,South America,
Chile,CHL,1880,25,South America,
Chile,CHL,1890,27.301756,South America,
Chile,CHL,1900,29.211754,South America,
Chile,CHL,1913,31.9,South America,
Chile,CHL,1925,33.29301,South America,
Chile,CHL,1929,35.259857,South America,
Chile,CHL,1933,38.7,South America,
Chile,CHL,1938,39.1,South America,
Chile,CHL,1950,54.8,South America,
Chile,CHL,1955,56.2,South America,
Chile,CHL,1960,58.05,South America,
Chile,CHL,1965,60.64,South America,
Chile,CHL,1970,63.6,South America,
Chile,CHL,1975,67.2,South America,
Chile,CHL,1980,70.7,South America,
Chile,CHL,1985,72.7,South America,
Chile,CHL,1990,72.574,South America,
Chile,CHL,1995,74.6085,South America,
Chile,CHL,2000,76.8695,South America,
Chile,CHL,2005,78.0159,South America,
Chile,CHL,2010,78.5015,South America,
Chile,CHL,2015,79.746,South America,
Chile,CHL,2020,79.3769,South America,
China,CHN,1870,25,Asia,
China,CHN,1880,25,Asia,
China,CHN,1890,25,Asia,
China,CHN,1900,25,Asia,
China,CHN,1913,25,Asia,
China,CHN,1925,25,Asia,
China,CHN,1929,32,Asia,
China,CHN,1933,34,Asia,
China,CHN,1938,35,Asia,
China,CHN,1950,40.8,Asia,
China,CHN,1955,44.65,Asia,
China,CHN,1960,36.31951,Asia,
China,CHN,1965,54.87683,Asia,
China,CHN,1970,61.74195,Asia,
China,CHN,1975,64.68049,Asia,
China,CHN,1980,65.981,Asia,
China,CHN,1985,66.89,Asia,
China,CHN,1990,68.0052,Asia,
China,CHN,1995,70.008,Asia,
China,CHN,2000,71.8807,Asia,
China,CHN,2005,74.1111,Asia,
China,CHN,2010,75.5991,Asia,
China,CHN,2015,76.9771,Asia,
China,CHN,2020,78.0766,Asia,
Colombia,COL,1870,25.332928,South America,
Colombia,COL,1880,26.24658,South America,
Colombia,COL,1890,27.67065,South America,
Colombia,COL,1900,29,South America,
Colombia,COL,1913,30.554567,South America,
Colombia,COL,1925,32.6189,South America,
Colombia,COL,1929,33.496124,South America,
Colombia,COL,1933,34.58544,South America,
Colombia,COL,1938,36.079395,South America,
Colombia,COL,1950,50.6,South America,
Colombia,COL,1955,55.1,South America,
Colombia,COL,1960,56.8078,South America,
Colombia,COL,1965,59.16732,South America,
Colombia,COL,1970,60.90585,South America,
Colombia,COL,1975,62.99902,South America,
